City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
291,Backo Gradiste,RS,2022-07-26 05:14:21,45.5328,20.0283,296.74,35,0,1.97
292,Luderitz,NA,2022-07-26 05:14:21,-26.6481,15.1594,284.79,94,53,6.41
293,Susanville,US,2022-07-26 05:14:21,40.4163,-120.653,301.06,21,0,4.63
294,Cividale Del Friuli,IT,2022-07-26 05:14:22,46.0931,13.4275,297.0,65,100,2.48
295,Rudbar,AF,2022-07-26 05:14:22,30.15,62.6,307.55,42,75,5.47
296,Strezhevoy,RU,2022-07-26 05:14:23,60.7333,77.5889,292.66,73,85,2.84
297,Itoman,JP,2022-07-26 05:14:23,26.1247,127.6694,302.36,84,75,3.09
298,Matay,EG,2022-07-26 05:14:24,28.419,30.7792,301.35,33,0,3.84
299,Chabahar,IR,2022-07-26 05:14:24,25.2919,60.643,299.86,90,100,1.41
300,Darhan,MN,2022-07-26 05:14:25,49.4867,105.9228,287.49,87,100,2.21
301,Son La,VN,2022-07-26 05:14:25,21.3167,103.9,305.74,54,4,0.6
302,Nouadhibou,MR,2022-07-26 05:14:25,20.931,-17.0347,295.15,85,54,5.01
303,Sambava,MG,2022-07-26 05:14:26,-14.2667,50.1667,294.61,76,32,4.07
304,Ahipara,NZ,2022-07-26 05:14:26,-35.1667,173.1667,286.0,85,100,10.07
305,Te Karaka,NZ,2022-07-26 05:14:27,-38.4654,177.8679,287.15,78,8,2.12
306,Firminy,FR,2022-07-26 05:14:27,45.3873,4.2907,291.43,72,100,2.57
307,Praia,CV,2022-07-26 05:14:27,14.9215,-23.5087,298.95,87,54,3.07
308,Ganta,LR,2022-07-26 05:14:28,7.3022,-8.5308,291.19,99,22,0.8
309,Caluquembe,AO,2022-07-26 05:14:28,-13.7833,14.6833,285.45,59,6,0.8
310,Fort-Shevchenko,KZ,2022-07-26 05:14:29,44.5086,50.263,299.19,60,0,4.87
311,Jiuquan,CN,2022-07-26 05:14:29,39.7432,98.5174,302.05,22,63,3.81
312,Aksarka,RU,2022-07-26 05:14:29,66.5606,67.7975,285.09,66,78,10.29
313,Talnakh,RU,2022-07-26 05:14:30,69.4865,88.3972,291.6,43,44,4.74
314,Mugumu,TZ,2022-07-26 05:14:30,-1.85,34.7,289.72,59,79,3.35
315,Saint-Pierre,RE,2022-07-26 05:14:31,-21.3393,55.4781,296.97,60,0,2.06
316,Kununurra,AU,2022-07-26 05:14:32,-15.7667,128.7333,305.14,14,34,5.66
317,Mlonggo,ID,2022-07-26 05:14:33,-6.5333,110.7,302.39,53,98,1.83
318,Knyaze-Volkonskoye,RU,2022-07-26 05:14:33,48.4642,135.4567,298.34,74,81,2.62
319,Tura,IN,2022-07-26 05:11:56,25.5198,90.2201,296.84,97,100,1.8
320,Boca De Parita,PA,2022-07-26 05:14:33,8.0167,-80.45,297.37,89,100,1.8
321,San Miguel,SV,2022-07-26 05:14:34,13.4833,-88.1833,295.53,98,84,0.37
322,Presidencia Roque Saenz Pena,AR,2022-07-26 05:14:34,-26.7852,-60.4388,298.37,39,60,4.67
323,Aginskoye,RU,2022-07-26 05:14:35,51.1,114.53,294.6,76,97,4.47
324,Mount Isa,AU,2022-07-26 05:15:35,-20.7333,139.5,296.02,27,0,8.23
325,Gorom-Gorom,BF,2022-07-26 05:15:36,14.4439,-0.2361,300.14,61,100,3.11
326,Bojnurd,IR,2022-07-26 05:15:36,37.4747,57.329,298.12,50,20,1.03
327,Belyy Yar,RU,2022-07-26 05:15:37,53.6039,91.3903,293.63,72,20,5.0
328,Sao Gabriel Da Cachoeira,BR,2022-07-26 05:15:37,-0.1303,-67.0892,295.3,99,100,0.62
329,Khandyga,RU,2022-07-26 05:15:37,62.6667,135.6,299.24,41,9,1.19
330,Raisen,IN,2022-07-26 05:15:38,23.3333,77.8,299.65,79,92,3.61
331,Comodoro Rivadavia,AR,2022-07-26 05:11:45,-45.8667,-67.5,277.07,65,75,5.14
332,Buritis,BR,2022-07-26 05:15:39,-15.6178,-46.4233,290.15,52,0,1.26
333,Leningradskiy,RU,2022-07-26 05:15:39,69.3833,178.4167,274.88,88,99,3.42
334,Rognan,NO,2022-07-26 05:15:39,67.0953,15.3878,288.23,44,100,1.73
335,Roebourne,AU,2022-07-26 05:15:40,-20.7833,117.1333,299.17,26,9,4.61
336,Onda,ES,2022-07-26 05:15:40,39.9667,-0.25,299.21,68,5,1.14
337,Shakawe,BW,2022-07-26 05:15:41,-18.3667,21.85,284.71,53,5,1.77
338,Kosh-Agach,RU,2022-07-26 05:15:41,50.0,88.6667,289.1,34,13,1.92
339,Yar-Sale,RU,2022-07-26 05:15:41,66.8333,70.8333,287.22,57,59,10.75
340,Nkhata Bay,MW,2022-07-26 05:15:42,-11.6066,34.2907,293.08,74,66,3.32
341,Bowen,AU,2022-07-26 05:15:42,-20.0167,148.2333,294.32,71,39,4.51
342,Mandera,KE,2022-07-26 05:15:43,3.9366,41.867,297.24,59,3,8.98
343,Harper,LR,2022-07-26 05:15:43,4.375,-7.7169,295.52,81,4,2.0
344,Yulara,AU,2022-07-26 05:15:43,-25.2406,130.9889,291.69,25,0,5.93
345,Balykshi,KZ,2022-07-26 05:15:44,47.0667,51.8667,298.15,50,20,7.0
346,Toora-Khem,RU,2022-07-26 05:15:44,52.4675,96.11,290.56,43,68,3.65
347,Georgiyevskoye,RU,2022-07-26 05:15:45,58.731,45.024,292.54,85,46,3.33
348,Walvis Bay,NA,2022-07-26 05:15:45,-22.9575,14.5053,285.42,93,100,1.54
349,Vagur,FO,2022-07-26 05:15:46,61.4732,-6.8119,283.3,91,39,4.36
350,Los Algarrobos,PA,2022-07-26 05:15:46,8.5,-82.4333,296.41,90,99,1.0
351,Chokurdakh,RU,2022-07-26 05:15:47,70.6333,147.9167,291.79,30,40,5.84
352,Romilly-Sur-Seine,FR,2022-07-26 05:15:47,48.5108,3.7263,289.36,70,85,2.04
353,Tarko-Sale,RU,2022-07-26 05:15:47,64.9225,77.785,290.1,45,84,2.81
354,Ortona,IT,2022-07-26 05:15:48,42.3496,14.4039,303.36,63,0,1.57
355,Ancud,CL,2022-07-26 05:15:49,-41.8697,-73.8203,282.72,89,100,6.13
356,Mandalgovi,MN,2022-07-26 05:15:50,45.7625,106.2708,294.77,35,33,3.49
357,Zhaotong,CN,2022-07-26 05:14:36,27.3167,103.7167,299.04,56,28,2.73
358,Shepsi,RU,2022-07-26 05:15:51,44.0361,39.1489,295.45,73,82,3.25
359,Hangu,CN,2022-07-26 05:15:51,39.2489,117.7892,298.17,66,100,2.53
360,Havre-Saint-Pierre,CA,2022-07-26 05:15:52,50.2334,-63.5986,290.35,94,100,2.57
361,Prince Rupert,CA,2022-07-26 05:12:23,54.3161,-130.3201,288.46,94,34,1.09
362,Mocuba,MZ,2022-07-26 05:15:52,-16.8392,36.9856,289.7,88,30,1.28
363,Vostok,RU,2022-07-26 05:15:53,46.4856,135.8833,297.26,60,79,2.06
364,Naifaru,MV,2022-07-26 05:15:53,5.4444,73.3657,301.03,80,81,8.03
365,Tessalit,ML,2022-07-26 05:15:53,20.1986,1.0114,304.3,10,7,3.63
366,Mitsamiouli,KM,2022-07-26 05:15:54,-11.3847,43.2844,297.8,64,1,2.3
367,Mounana,GA,2022-07-26 05:15:55,-1.4085,13.1586,293.67,95,93,1.14
368,Lhokseumawe,ID,2022-07-26 05:15:55,5.1801,97.1507,301.35,76,99,1.61
369,Nelson Bay,AU,2022-07-26 05:16:55,-32.7167,152.15,292.59,65,15,5.81
370,Pasni,PK,2022-07-26 05:16:56,25.2631,63.471,300.84,88,98,6.65
371,Vardo,NO,2022-07-26 05:16:56,70.3705,31.1107,285.67,93,100,5.76
372,Bereznik,RU,2022-07-26 05:16:57,62.8551,42.7072,291.2,62,76,1.75
373,Barcelos,PT,2022-07-26 05:16:57,41.5388,-8.6151,293.06,90,0,1.05
374,Oranjemund,NA,2022-07-26 05:16:57,-28.55,16.4333,285.01,94,1,4.06
375,Atar,MR,2022-07-26 05:12:00,20.5169,-13.0499,304.7,46,72,2.48
376,Boa Vista,BR,2022-07-26 05:16:58,2.8197,-60.6733,297.14,88,0,1.03
377,Dalvik,IS,2022-07-26 05:16:59,65.9702,-18.5286,283.11,88,99,1.22
378,Antofagasta,CL,2022-07-26 05:16:59,-23.65,-70.4,286.75,86,33,2.28
379,Imeni Poliny Osipenko,RU,2022-07-26 05:16:59,52.4201,136.4853,294.26,62,85,4.21
380,Williams Lake,CA,2022-07-26 05:15:12,52.1415,-122.1445,293.91,64,40,1.54
381,Te Anau,NZ,2022-07-26 05:17:00,-45.4167,167.7167,278.67,98,100,1.9
382,Vestmannaeyjar,IS,2022-07-26 05:13:05,63.4427,-20.2734,284.12,86,100,2.73
383,Sinjar,IQ,2022-07-26 05:17:01,36.3209,41.8754,305.78,14,0,0.26
384,Margate,GB,2022-07-26 05:17:01,51.3813,1.3862,288.64,91,37,1.79
385,Bull Savanna,JM,2022-07-26 05:17:02,17.8868,-77.5902,297.86,86,100,4.4
386,Lerwick,GB,2022-07-26 05:17:03,60.1545,-1.1494,283.15,77,100,9.54
387,Luwuk,ID,2022-07-26 05:17:03,-0.9516,122.7875,301.69,77,73,3.32
388,Viedma,AR,2022-07-26 05:17:03,-40.8135,-62.9967,282.23,95,100,2.38
389,San Patricio,US,2022-07-26 05:17:04,28.017,-97.5169,303.09,74,32,5.79
390,Phangnga,TH,2022-07-26 05:17:04,8.4509,98.5298,304.17,62,100,0.43
391,Sisimiut,GL,2022-07-26 05:17:05,66.9395,-53.6735,278.59,94,100,4.07
392,Asau,RO,2022-07-26 05:17:05,46.4333,26.4,291.66,48,2,1.02
393,Belmonte,BR,2022-07-26 05:17:06,-15.8631,-38.8828,294.49,82,100,3.8
394,Nuuk,GL,2022-07-26 05:17:07,64.1835,-51.7216,277.49,100,100,6.69
395,Carutapera,BR,2022-07-26 05:13:15,-1.195,-46.02,297.66,88,100,1.82
396,Marsh Harbour,BS,2022-07-26 05:17:08,26.5412,-77.0636,301.42,77,92,7.2
397,Nanortalik,GL,2022-07-26 05:17:08,60.1432,-45.2371,279.37,94,100,1.76
398,Srednekolymsk,RU,2022-07-26 05:17:08,67.45,153.6833,291.25,31,93,6.8
399,Ahuimanu,US,2022-07-26 05:17:09,21.4447,-157.8378,300.99,77,100,9.77
400,Nyurba,RU,2022-07-26 05:17:10,63.2842,118.3319,304.27,45,3,4.51
401,Arroyo,ES,2022-07-26 05:17:10,41.6096,-4.7969,289.59,81,0,3.6
402,Camacha,PT,2022-07-26 05:17:11,33.0833,-16.3333,292.83,88,40,6.17
403,Hami,CN,2022-07-26 05:17:11,42.8,93.45,306.41,13,0,1.32
404,Salalah,OM,2022-07-26 05:17:12,17.0151,54.0924,297.2,100,100,2.06
405,Fairbanks,US,2022-07-26 05:17:03,64.8378,-147.7164,294.34,60,75,10.8
406,Talara,PE,2022-07-26 05:17:12,-4.5772,-81.2719,291.36,89,86,6.15
407,Cururupu,BR,2022-07-26 05:17:13,-1.8283,-44.8683,296.41,97,93,1.28
408,Mezen,RU,2022-07-26 05:17:13,65.8522,44.24,289.53,53,25,2.61
409,Nybro,SE,2022-07-26 05:17:14,56.7446,15.9071,290.51,86,100,4.48
410,Worthing,GB,2022-07-26 05:17:14,50.8145,-0.3713,289.46,77,26,4.2
411,Sioux Lookout,CA,2022-07-26 05:15:57,50.1001,-91.917,291.19,68,100,2.06
412,Port-Gentil,GA,2022-07-26 05:17:15,-0.7193,8.7815,297.13,83,75,4.63
413,Hamilton,US,2022-07-26 05:15:16,39.1834,-84.5333,297.09,84,40,2.57
414,Mae Hong Son,TH,2022-07-26 05:17:16,19.3003,97.9685,306.23,58,20,1.03
415,Saint-Georges,GD,2022-07-26 05:18:17,12.0564,-61.7485,298.97,89,40,1.03
416,Guilin,CN,2022-07-26 05:18:17,25.2819,110.2864,310.21,44,21,4.09
417,Barra Do Garcas,BR,2022-07-26 05:14:32,-15.89,-52.2567,292.95,45,0,1.27
418,Kysyl-Syr,RU,2022-07-26 05:18:18,63.8986,122.7617,303.03,39,5,4.01
419,Christchurch,NZ,2022-07-26 05:14:18,-43.5333,172.6333,284.21,96,100,4.63
420,Glotovka,RU,2022-07-26 05:18:19,53.9491,46.7042,292.76,80,23,3.25
421,Kochubey,RU,2022-07-26 05:18:19,44.3861,46.5825,300.6,43,5,3.64
422,Mollendo,PE,2022-07-26 05:18:20,-17.0231,-72.0147,288.11,88,82,4.01
423,Omsukchan,RU,2022-07-26 05:18:20,62.5333,155.8,293.53,33,91,5.61
424,Galle,LK,2022-07-26 05:17:32,6.0367,80.217,300.84,77,90,6.54
425,Oksbol,DK,2022-07-26 05:18:21,55.6268,8.2876,286.99,83,86,9.47
426,Chistoye,RU,2022-07-26 05:18:21,56.5375,43.0045,295.18,78,40,1.28
427,Tiznit,MA,2022-07-26 05:18:22,29.5833,-9.5,302.9,20,9,0.5
428,Vredendal,ZA,2022-07-26 05:18:22,-31.6683,18.5012,286.03,32,0,2.79
429,Paranaiba,BR,2022-07-26 05:18:23,-19.6772,-51.1908,293.61,44,1,1.64
430,Egvekinot,RU,2022-07-26 05:18:23,66.3167,-179.1667,280.24,53,58,4.32
431,Bilibino,RU,2022-07-26 05:18:24,68.0546,166.4372,284.98,43,94,6.97
432,Slave Lake,CA,2022-07-26 05:18:24,55.2834,-114.769,291.14,72,100,2.57
433,Lagoa,PT,2022-07-26 05:18:25,39.05,-27.9833,296.04,89,0,4.65
434,Kamenka,RU,2022-07-26 05:18:25,51.3223,42.7678,294.35,72,6,1.36
435,Thinadhoo,MV,2022-07-26 05:18:25,0.5333,72.9333,300.88,76,62,6.55
436,Masaya,NI,2022-07-26 05:18:26,11.9744,-86.0942,295.96,91,84,2.34
437,Nola,IT,2022-07-26 05:18:26,40.922,14.5329,299.9,90,0,0.74
438,Kang,BW,2022-07-26 05:18:27,-23.6752,22.7876,285.28,69,40,5.29
439,Meulaboh,ID,2022-07-26 05:18:27,4.1363,96.1285,299.74,80,100,0.83
440,Blagoyevo,RU,2022-07-26 05:18:28,63.3667,47.9167,289.31,49,43,1.29
441,Odweyne,SO,2022-07-26 05:18:28,9.4092,45.064,295.47,47,17,11.8
442,Frederick,US,2022-07-26 05:18:29,39.4668,-77.3997,297.48,95,0,0.45
443,Yantal,RU,2022-07-26 05:18:29,56.8471,105.2542,287.95,96,94,4.1
444,Tucurui,BR,2022-07-26 05:18:30,-3.7661,-49.6725,296.92,72,29,1.85
445,Port Elizabeth,ZA,2022-07-26 05:14:34,-33.918,25.5701,281.31,87,0,4.12
446,Srivardhan,IN,2022-07-26 05:18:30,18.0333,73.0167,301.5,73,100,3.5
447,Canala,NC,2022-07-26 05:18:31,-21.5333,165.95,295.12,73,48,2.18
448,Port Lincoln,AU,2022-07-26 05:18:31,-34.7333,135.8667,287.63,58,82,5.69
449,Huancabamba,PE,2022-07-26 05:18:32,-5.2386,-79.4506,286.33,88,34,1.97
450,Villamontes,BO,2022-07-26 05:18:32,-21.25,-63.5,296.85,60,72,1.96
451,Mpraeso,GH,2022-07-26 05:18:33,6.5932,-0.7346,292.85,97,95,1.19
452,Santa Cruz,BO,2022-07-26 05:18:33,-17.8,-63.1667,294.85,88,40,2.06
453,Malvern,US,2022-07-26 05:18:34,34.3623,-92.813,304.55,71,34,2.15
454,Whitehorse,CA,2022-07-26 05:15:26,60.7161,-135.0538,292.58,59,75,8.23
455,Carolina,PR,2022-07-26 05:18:34,18.3808,-65.9574,301.09,86,75,6.17
456,Ayorou,NE,2022-07-26 05:18:35,14.7308,0.9174,301.26,59,100,3.26
457,Gushikawa,JP,2022-07-26 05:18:35,26.3544,127.8686,301.92,84,75,2.06
458,Daigo,JP,2022-07-26 05:18:35,36.7667,140.35,301.32,85,100,2.74
459,Kulhudhuffushi,MV,2022-07-26 05:19:36,6.6221,73.07,300.89,77,30,7.98
460,Guerrero Negro,MX,2022-07-26 05:19:36,27.9769,-114.0611,293.37,84,43,4.42
461,Upata,VE,2022-07-26 05:19:37,8.0086,-62.3989,296.59,97,81,1.36
462,Yaan,NG,2022-07-26 05:19:37,7.3833,8.5667,295.25,96,100,2.85
463,Yabrud,SY,2022-07-26 05:19:38,33.9674,36.6574,296.01,31,0,1.67
464,Sri Aman,MY,2022-07-26 05:19:38,1.2376,111.4621,302.18,84,40,0.0
465,San Quintin,MX,2022-07-26 05:19:38,30.4833,-115.95,292.61,86,8,4.49
466,Iqaluit,CA,2022-07-26 05:19:38,63.7506,-68.5145,278.0,100,20,1.03
467,Ust-Omchug,RU,2022-07-26 05:19:39,61.15,149.6333,295.57,34,64,1.13
468,Sitrah,BH,2022-07-26 05:19:39,26.1547,50.6206,311.27,49,0,5.66
469,Jiaocheng,CN,2022-07-26 05:19:40,24.6774,116.1389,311.48,39,48,1.94
470,Beira,MZ,2022-07-26 05:19:40,-19.8436,34.8389,294.2,83,20,4.63
471,Beaufort,MY,2022-07-26 05:19:41,5.3473,115.7455,303.17,74,100,1.65
472,Jasper,US,2022-07-26 05:19:41,37.2001,-94.3502,305.18,43,0,5.66
473,Lata,PT,2022-07-26 05:19:42,40.1629,-8.3327,287.3,98,8,0.67
474,Nabire,ID,2022-07-26 05:19:42,-3.3667,135.4833,298.2,90,100,1.78
475,Mustla,EE,2022-07-26 05:19:42,58.2343,25.8584,294.31,74,97,3.54
476,Baykit,RU,2022-07-26 05:19:43,61.67,96.37,295.12,46,100,2.91
477,Beyneu,KZ,2022-07-26 05:19:43,45.3167,55.2,300.14,42,0,7.12
478,Saint Anthony,US,2022-07-26 05:19:34,45.0205,-93.218,293.67,81,0,2.06
479,Maningrida,AU,2022-07-26 05:19:44,-12.0667,134.2667,301.7,51,7,5.67
480,Moussoro,TD,2022-07-26 05:19:44,13.6408,16.4901,301.86,61,81,6.2
481,Leh,IN,2022-07-26 05:19:45,34.1667,77.5833,293.21,46,95,1.09
482,Kutum,SD,2022-07-26 05:19:45,14.2,24.6667,298.22,55,78,5.27
483,Makat,KZ,2022-07-26 05:19:46,47.6469,53.3463,299.72,41,11,5.48
484,Portage,US,2022-07-26 05:19:46,41.1667,-81.1998,291.5,79,0,0.0
485,Halden,NO,2022-07-26 05:19:47,59.1226,11.3871,288.39,86,93,4.57
486,West Wendover,US,2022-07-26 05:19:47,40.7391,-114.0733,301.71,24,0,3.6
487,Yasothon,TH,2022-07-26 05:19:48,15.75,104.1333,306.77,50,11,1.5
488,Dawei,MM,2022-07-26 05:19:48,14.0833,98.2,304.85,64,85,1.85
489,Guaymas,MX,2022-07-26 05:17:48,27.9333,-110.9,301.18,68,100,2.56
490,Sampit,ID,2022-07-26 05:19:49,-2.5333,112.95,301.14,81,59,2.05
491,Shaoguan,CN,2022-07-26 05:19:49,24.8,113.5833,311.3,41,22,1.74
492,Stepnogorsk,KZ,2022-07-26 05:19:49,52.3544,71.8869,302.4,30,78,2.99
493,Paso De Patria,AR,2022-07-26 05:19:50,-27.2454,-58.5454,295.99,65,0,3.9
494,Ponta Delgada,PT,2022-07-26 05:19:50,37.7333,-25.6667,296.21,88,20,2.06
495,Abalak,RU,2022-07-26 05:19:10,58.1286,68.5944,298.11,65,37,2.23
496,Bibiani,GH,2022-07-26 05:19:51,6.4635,-2.3194,293.13,99,93,0.76
497,Saint-Louis,SN,2022-07-26 05:19:51,16.3333,-15.0,299.02,77,99,4.06
498,Miranda,CO,2022-07-26 05:19:52,3.2499,-76.2281,292.22,92,93,2.0
499,Santa Maria,BR,2022-07-26 05:16:06,-29.6842,-53.8069,290.0,95,1,2.09
500,Tucupita,VE,2022-07-26 05:19:52,9.0622,-62.051,294.46,98,87,1.38
501,Rio Claro,BR,2022-07-26 05:19:53,-22.4114,-47.5614,288.49,55,6,0.4
502,Port Hardy,CA,2022-07-26 05:18:54,50.6996,-127.4199,289.25,88,20,1.54
503,Vila Velha,BR,2022-07-26 05:15:50,-20.3297,-40.2925,292.01,95,40,1.03
504,Sinop,TR,2022-07-26 05:19:54,41.7711,34.8709,291.39,59,1,1.18
505,San Pedro,PH,2022-07-26 05:19:54,14.35,121.0167,305.55,67,40,4.12
506,Saryozek,KZ,2022-07-26 05:20:54,44.3583,77.9753,304.4,16,13,2.06
507,Pucara,PE,2022-07-26 05:20:55,-15.9803,-71.4606,277.24,41,96,0.59
508,Elk City,US,2022-07-26 05:16:43,35.412,-99.4043,304.14,37,0,2.57
509,Kudahuvadhoo,MV,2022-07-26 05:20:18,2.6708,72.8944,300.1,78,98,7.11
510,Salinas,US,2022-07-26 05:15:56,36.6777,-121.6555,289.44,79,100,3.6
511,Nguruka,TZ,2022-07-26 05:20:56,-5.1092,31.0419,292.85,52,68,3.14
512,Arosa,CH,2022-07-26 05:20:56,46.7779,9.6762,283.89,88,83,1.88
513,Micheweni,TZ,2022-07-26 05:20:57,-4.9667,39.8333,297.47,72,66,5.66
514,Mehamn,NO,2022-07-26 05:20:57,71.0357,27.8492,287.12,88,40,1.54
515,Nikolayevsk-Na-Amure,RU,2022-07-26 05:20:58,53.1406,140.73,288.6,91,100,2.13
516,Faanui,PF,2022-07-26 05:20:58,-16.4833,-151.75,298.89,72,82,3.49
517,Bauchi,NG,2022-07-26 05:20:58,10.5,10.0,295.04,94,100,2.26
518,Ayan,RU,2022-07-26 05:20:59,56.45,138.1667,286.84,87,100,3.35
519,Pocao De Pedras,BR,2022-07-26 05:20:59,-4.6667,-44.85,295.81,67,78,1.36
520,Poum,NC,2022-07-26 05:21:00,-20.2333,164.0167,296.32,72,1,4.8
521,Karaidel,RU,2022-07-26 05:21:00,55.8337,56.9069,296.08,65,71,0.31
522,Qom,IR,2022-07-26 05:21:00,34.6401,50.8764,300.54,39,0,3.37
523,Aksu,CN,2022-07-26 05:21:01,41.1231,80.2644,308.75,14,0,5.21
524,Hay River,CA,2022-07-26 05:21:01,60.8156,-115.7999,288.14,82,20,1.03
525,Auki,SB,2022-07-26 05:21:02,-8.7676,160.7034,302.87,63,15,0.69
526,Awbari,LY,2022-07-26 05:21:02,26.5921,12.7805,297.24,32,0,3.72
527,Winnemucca,US,2022-07-26 05:20:12,40.973,-117.7357,302.18,10,0,4.12
528,Owando,CG,2022-07-26 05:21:03,-0.4819,15.8999,294.46,93,99,0.89
529,Curup,ID,2022-07-26 05:21:03,-3.4667,102.5333,299.77,61,100,2.08
530,Aripuana,BR,2022-07-26 05:19:06,-9.1667,-60.6333,294.65,51,37,1.03
531,Cap Malheureux,MU,2022-07-26 05:21:04,-19.9842,57.6142,296.74,68,1,2.68
532,Stornoway,GB,2022-07-26 05:21:04,58.2093,-6.3865,284.22,91,75,2.57
533,Rocha,UY,2022-07-26 05:21:05,-34.4833,-54.3333,288.33,97,100,4.33
534,Umm Lajj,SA,2022-07-26 05:21:05,25.0213,37.2685,303.2,58,52,1.27
535,Dhanaula,IN,2022-07-26 05:21:06,30.2833,75.5833,307.01,48,18,5.13
536,Vasterhaninge,SE,2022-07-26 05:21:06,59.1167,18.1,291.39,94,100,6.97
537,Dawlatabad,AF,2022-07-26 05:19:28,36.4141,64.9053,312.99,10,0,4.35
538,Kahului,US,2022-07-26 05:17:51,20.8947,-156.47,300.16,71,40,8.23
539,Paita,PE,2022-07-26 05:21:07,-5.0892,-81.1144,291.03,88,71,4.45
540,Envira,BR,2022-07-26 05:21:08,-7.3,-70.2167,295.32,87,4,0.25
541,Gizo,SB,2022-07-26 05:21:08,-8.103,156.8419,302.31,68,28,2.77
542,Paramonga,PE,2022-07-26 05:21:08,-10.6667,-77.8333,289.6,87,99,3.69
543,Olinda,BR,2022-07-26 05:21:09,-8.0089,-34.8553,294.0,88,20,0.51
544,Tatui,BR,2022-07-26 05:21:09,-23.3556,-47.8569,288.23,75,76,1.64
545,Krasnoarmeysk,RU,2022-07-26 05:21:10,51.0239,45.6969,294.76,67,61,2.25
546,Puerto Colombia,CO,2022-07-26 05:21:10,10.9878,-74.9547,300.2,86,68,3.9
547,Rockport,US,2022-07-26 05:19:50,28.0206,-97.0544,303.18,83,0,4.63
548,Veghel,NL,2022-07-26 05:21:11,51.6,5.5333,291.04,87,100,2.57
549,Methoni,GR,2022-07-26 05:21:12,36.8197,21.7049,299.94,60,0,1.25
550,College,US,2022-07-26 05:19:21,64.8569,-147.8028,294.33,59,75,10.8
551,Alamos,MX,2022-07-26 05:21:13,27.0167,-108.9333,295.89,90,99,2.98
552,Yeppoon,AU,2022-07-26 05:21:13,-23.1333,150.7333,298.03,65,2,1.9
553,Gejiu,CN,2022-07-26 05:21:14,23.306,103.1635,297.13,54,1,2.63
554,Karpogory,RU,2022-07-26 05:22:14,64.0019,44.4451,289.76,55,87,1.56
555,Okha,RU,2022-07-26 05:22:15,53.5739,142.9478,288.42,93,100,1.92
556,Murud,IN,2022-07-26 05:22:15,18.3258,72.965,301.29,75,100,3.4
557,Conde,BR,2022-07-26 05:22:16,-7.2597,-34.9075,292.85,100,0,2.57
558,Ulaangom,MN,2022-07-26 05:22:16,49.9811,92.0667,294.39,32,15,2.72
559,El Prat De Llobregat,ES,2022-07-26 05:22:17,41.3278,2.0947,299.67,67,40,5.14
560,Howard,US,2022-07-26 05:22:17,39.2504,-76.933,297.05,90,100,2.2
561,Snasa,NO,2022-07-26 05:22:17,64.2457,12.3778,288.82,99,100,2.87
562,Konstantinovka,RU,2022-07-26 05:22:18,49.6167,127.9833,304.92,40,32,3.65
563,Marshall,US,2022-07-26 05:22:18,34.3834,-86.3333,300.14,85,0,2.57
564,Lashio,MM,2022-07-26 05:22:19,22.9333,97.75,302.62,60,56,1.03
565,San Cristobal,VE,2022-07-26 05:22:19,7.7669,-72.225,294.25,92,76,1.11
566,Puerto Escondido,MX,2022-07-26 05:19:34,15.85,-97.0667,298.61,73,75,3.6
567,Abdanan,IR,2022-07-26 05:22:20,32.9926,47.4198,305.07,8,0,3.64
568,Naco,MX,2022-07-26 05:22:20,31.3347,-109.9483,294.69,84,99,6.07
569,Petersburg,US,2022-07-26 05:22:21,37.2279,-77.4019,297.38,93,0,2.06
570,Hede,CN,2022-07-26 05:22:21,33.7681,120.2517,303.02,76,100,6.64
571,Alekseyevsk,RU,2022-07-26 05:22:22,57.8406,108.3492,300.39,46,1,3.71
572,Macamic,CA,2022-07-26 05:22:22,48.7502,-78.9996,285.22,94,72,3.08
